id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
54696,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Shree Women Navy Blue and White Printed Kurta ,it can be used in the Summer season"
13151,Men,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Men Casual, Puma Men Jersey Blue Polo Tshirts ,it can be used in the Fall season"
43621,Women,Apparel,Topwear,Tops,Green,Good,Summer,Casual,"This is Women Casual, Vero Moda Women Green Top ,it can be used in the Summer season"
7848,Men,Apparel,Topwear,Tshirts,Orange,Good,Fall,Casual,"This is Men Casual, Proline Men Printed T-shirt ,it can be used in the Fall season"
12083,Women,Apparel,Topwear,Kurtas,Purple,Good,Fall,Ethnic,"This is Women Ethnic, W Women Printed Purple Kurtas ,it can be used in the Fall season"
16611,Men,Apparel,Bottomwear,Trousers,Black,Good,Fall,Formal,"This is Men Formal, Genesis Men Stripes Black Trousers ,it can be used in the Fall season"
49915,Women,Apparel,Saree,Sarees,Brown,Good,Fall,Ethnic,"This is Women Ethnic, Fabindia Brown Hand Printed Sari ,it can be used in the Fall season"
19659,Women,Apparel,Topwear,Tops,Olive,Good,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Striped Olive Top ,it can be used in the Summer season"
26084,Men,Apparel,Topwear,Shirts,Yellow,Good,Summer,Formal,"This is Men Formal, John Miller Men Check Yellow Shirt ,it can be used in the Summer season"
25601,Women,Apparel,Apparel Set,Kurta Sets,Purple,Good,Fall,Ethnic,"This is Women Ethnic, Vishudh Women Purple & Green Embriodery Churidar Kurta with Dupatta ,it can be used in the Fall season"
11434,Women,Apparel,Topwear,Tops,Grey,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Light Winter Grey Tops ,it can be used in the Fall season"
15094,Women,Apparel,Topwear,Kurtas,Orange,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Orange Kurtas ,it can be used in the Fall season"
44636,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Nike Men White Printed T-shirt ,it can be used in the Summer season"
20373,Women,Apparel,Bottomwear,Track Pants,Pink,Bad,Fall,Casual,"This is Women Casual, Urban Yoga Women Solid Pink Track Pants ,it can be used in the Fall season"
16275,Men,Apparel,Topwear,Sweatshirts,Black,Good,Fall,Casual,"This is Men Casual, Free Authority Men Stripes Purple Sweatshirts ,it can be used in the Fall season"
22040,Women,Apparel,Topwear,Kurtas,Cream,Bad,Fall,Ethnic,"This is Women Ethnic, Vishudh Women Self Printed Cream Kurta ,it can be used in the Fall season"
31457,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Sports,"This is Men Sports, Nike Men Running Black Shorts ,it can be used in the Summer season"
3282,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Guerrilla Men's Army Of God Purple T-shirt ,it can be used in the Summer season"
43077,Women,Apparel,Bottomwear,Capris,Grey,Good,Summer,Sports,"This is Women Sports, Nike Womens Grey Capris ,it can be used in the Summer season"
30585,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Casual,"This is Men Casual, Nike Men Club Pique Polo Black T-shirt ,it can be used in the Fall season"
2350,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Reebok Men Audi White T-shirt ,it can be used in the Fall season"
27532,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Scullers Men Check Blue Shirt ,it can be used in the Summer season"
13707,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Proline Mens Solid Red Polo Tshirt ,it can be used in the Fall season"
5949,Men,Apparel,Topwear,Shirts,Red,Good,Summer,Casual,"This is Men Casual, Locomotive Men Bold Red White Checked Shirt ,it can be used in the Summer season"
33300,Men,Apparel,Bottomwear,Trousers,White,Bad,Summer,Casual,"This is Men Casual, Arrow Sport Men White Trousers ,it can be used in the Summer season"
11050,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Scullers Men Check Red Shirts ,it can be used in the Fall season"
5175,Women,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Women Casual, Inkfruit Women's Face Book White T-shirt ,it can be used in the Summer season"
14522,Men,Apparel,Topwear,Shirts,Olive,Good,Fall,Formal,"This is Men Formal, Mark Taylor Men Light Brown & White Striped Shirt ,it can be used in the Fall season"
11262,Men,Apparel,Bottomwear,Trousers,Beige,Good,Fall,Casual,"This is Men Casual, Indigo Nation Men TR Yarn Dyed Beige Trousers ,it can be used in the Fall season"
4295,Men,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Men Casual, Tantra   T-shirt ,it can be used in the Summer season"
52105,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Myntra Women White Printed Kurta ,it can be used in the Summer season"
16047,Men,Apparel,Topwear,Shirts,Maroon,Good,Fall,Casual,"This is Men Casual, Highlander Men Check Maroon Slim Fit Shirt ,it can be used in the Fall season"
7410,Women,Apparel,Topwear,Kurtas,Red,Good,Summer,Ethnic,"This is Women Ethnic, W Women Deep U Neck-Yarn Dyed Red Kurta ,it can be used in the Summer season"
19833,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Solid Blue Shirt ,it can be used in the Fall season"
34317,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Myntra Men Red Freedom Warior T-shirt ,it can be used in the Summer season"
28748,Women,Apparel,Topwear,Kurtas,Red,Good,Summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Red Kurta ,it can be used in the Summer season"
17195,Men,Apparel,Topwear,Sweaters,Green,Good,Winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Stripes Green Sweater ,it can be used in the Winter season"
50652,Men,Apparel,Loungewear and Nightwear,Lounge Shorts,Grey Melange,Good,Winter,Casual,"This is Men Casual, Chromozome Men Grey Lounge Shorts ,it can be used in the Winter season"
8458,Women,Apparel,Topwear,Tops,Pink,Bad,Fall,Casual,"This is Women Casual, Jealous 21 Women  Printed Pink Top ,it can be used in the Fall season"
42397,Women,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Women Casual, Flying Machine Women Black T-shirt ,it can be used in the Summer season"
2162,Men,Apparel,Topwear,Shirts,Blue,Good,Spring,Casual,"This is Men Casual, Probase Men Blue Slim Fit Solid Casual Shirt ,it can be used in the Spring season"
16281,Men,Apparel,Topwear,Sweatshirts,Grey,Good,Fall,Casual,"This is Men Casual, Batman Men Batman Grey Sweatshirts ,it can be used in the Fall season"
23166,Men,Apparel,Topwear,Tshirts,Red,Good,Fall,Casual,"This is Men Casual, Mark Taylor Men Red Printed T-shirt ,it can be used in the Fall season"
12621,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, Probase Men Printed Grey Tshirts ,it can be used in the Fall season"
26414,Men,Apparel,Topwear,Shirts,Green,Good,Summer,Casual,"This is Men Casual, Turtle Men Check Green Shirt ,it can be used in the Summer season"
3276,Men,Apparel,Topwear,Tshirts,Brown,Good,Summer,Casual,"This is Men Casual, Guerrilla Men's Wanted Coffee T-shirt ,it can be used in the Summer season"
43083,Women,Apparel,Bottomwear,Track Pants,Black,Good,Summer,Casual,"This is Women Casual, Nike Women Black  Track Pants ,it can be used in the Summer season"
24343,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, ADIDAS Men White Printed T-shirt ,it can be used in the Summer season"
40606,Women,Apparel,Topwear,Kurtas,Purple,Good,Summer,Ethnic,"This is Women Ethnic, Span Women Purple Kurta ,it can be used in the Summer season"
32226,Women,Apparel,Topwear,Kurtas,Olive,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Printed Olive Kurta ,it can be used in the Summer season"
37754,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, John Players Men Striped Blue Shirt ,it can be used in the Summer season"
5181,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Jimi Hendrix Men's Pop Festival Dark Grey T-shirt ,it can be used in the Summer season"
53211,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Formal,"This is Men Formal, Mark Taylor Men Blue Shirt ,it can be used in the Summer season"
4053,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Myntra Men's Eagle Emblem White T-shirt ,it can be used in the Summer season"
40434,Women,Apparel,Bottomwear,Skirts,Charcoal,Good,Summer,Casual,"This is Women Casual, Tonga Women Charcoal Skirt ,it can be used in the Summer season"
10344,Men,Apparel,Topwear,Tshirts,Purple,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Solid Purple Tshirts ,it can be used in the Fall season"
24171,Women,Apparel,Topwear,Kurtis,Blue,Good,Fall,Ethnic,"This is Women Ethnic, Aurelia Women Blue Printed Kurti ,it can be used in the Fall season"
11296,Men,Apparel,Bottomwear,Jeans,Blue,Good,Fall,Casual,"This is Men Casual, Wrangler Men Blue Custom Jeans ,it can be used in the Fall season"
53023,Women,Apparel,Saree,Sarees,Blue,Good,Fall,Ethnic,"This is Women Ethnic, FNF Women Blue Sari ,it can be used in the Fall season"
4261,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Inkfruit Men's The Last Drumer White UV T-shirt ,it can be used in the Summer season"
21403,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, Locomotive Men Printed Grey T-shirt ,it can be used in the Fall season"
15636,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, Nike Men AS Airtight Navy Blue Tshirts ,it can be used in the Fall season"
3878,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Wrangler Men's Reverse Print Charcoal T-shirt ,it can be used in the Summer season"
18915,Men,Apparel,Topwear,Shirts,Red,Good,Fall,Casual,"This is Men Casual, Levis Men Work Western Red Shirt ,it can be used in the Fall season"
6536,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Sports,"This is Men Sports, Nike Men's Trophy Woven Black Short ,it can be used in the Summer season"
17161,Men,Apparel,Topwear,Shirts,Purple,Good,Fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Checks Purple Shirt ,it can be used in the Fall season"
3044,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Tantra Men's Freddie Blue T-shirt ,it can be used in the Summer season"
30743,Men,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Men Ethnic, Fabindia Men Striped White Kurta ,it can be used in the Summer season"
32470,Women,Apparel,Topwear,Tshirts,Blue,Good,Summer,Sports,"This is Women Sports, ADIDAS Women Blue T-shirt ,it can be used in the Summer season"
40050,Men,Apparel,Topwear,Jackets,Yellow,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Yellow Kaka Jacket ,it can be used in the Summer season"
10720,Men,Apparel,Bottomwear,Shorts,White,Bad,Summer,Sports,"This is Men Sports, Nike Men Ftbll/Socc shorts White Shorts ,it can be used in the Summer season"
24515,Women,Apparel,Topwear,Kurtas,Orange,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Orange Printed Kurta ,it can be used in the Fall season"
38976,Women,Apparel,Bottomwear,Tights,Black,Good,Summer,Casual,"This is Women Casual, Latin Quarters Black Tights ,it can be used in the Summer season"
37102,Men,Apparel,Bottomwear,Trousers,Grey,Good,Summer,Formal,"This is Men Formal, Wills Lifestyle Men Grey Trousers ,it can be used in the Summer season"
13999,Men,Apparel,Topwear,Sweatshirts,Black,Good,Fall,Sports,"This is Men Sports, Nike Men Solid Black Jackets ,it can be used in the Fall season"
17505,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Classic Polo Men Stripes White Polo T-Shirt ,it can be used in the Fall season"
30327,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Myntra Men Revolves Black T-shirt ,it can be used in the Summer season"
3420,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Myntra Men's Chai Garam Black T-shirt ,it can be used in the Summer season"
12077,Women,Apparel,Topwear,Kurtas,Cream,Bad,Fall,Ethnic,"This is Women Ethnic, W Women Printed Cream Kurtas ,it can be used in the Fall season"
30929,Women,Apparel,Bottomwear,Skirts,Grey,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Grey Skirt ,it can be used in the Summer season"
47047,Women,Apparel,Bottomwear,Salwar,Purple,Good,Summer,Ethnic,"This is Women Ethnic, Shree Women & Cream Jodhpuri Salwar ,it can be used in the Summer season"
13397,Men,Apparel,Topwear,Shirts,Purple,Good,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Check Purple Shirts ,it can be used in the Summer season"
12245,Men,Apparel,Topwear,Shirts,Maroon,Good,Winter,Formal,"This is Men Formal, Genesis Maroon Formal Shirt ,it can be used in the Winter season"
3612,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Sports,"This is Men Sports, Puma Men's Deccan Chargers It Grows on You Grey T-shirt ,it can be used in the Summer season"
42535,Women,Apparel,Topwear,Kurtas,Beige,Good,Summer,Ethnic,"This is Women Ethnic, Mother Earth Women Beige Kurta ,it can be used in the Summer season"
10512,Women,Apparel,Topwear,Tops,Blue,Good,Fall,Casual,"This is Women Casual, Flying Machine Women RN HS Blue Tshirts ,it can be used in the Fall season"
40262,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Casual,"This is Men Casual, Scullers Men White & Blue Check Shirt ,it can be used in the Summer season"
5985,Men,Apparel,Topwear,Shirts,Green,Good,Summer,Casual,"This is Men Casual, Highlander Men Green Black Checked Slim Fit Shirt ,it can be used in the Summer season"
4857,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Sports,"This is Men Sports, Nike Men Arsenal Red Jersey ,it can be used in the Summer season"
12619,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, Probase Men Printed Grey Tshirts ,it can be used in the Fall season"
18323,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Wills Lifestyle Men Check Green Shirt ,it can be used in the Fall season"
23962,Men,Apparel,Topwear,Jackets,Grey,Good,Fall,Casual,"This is Men Casual, Provogue Men Grey Sleeveless Jacket ,it can be used in the Fall season"
48453,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, French Connection Men White Printed T-shirt ,it can be used in the Summer season"
9774,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, ADIDAS Men Co Graphic White Tshirts ,it can be used in the Fall season"
17159,Men,Apparel,Topwear,Shirts,Blue,Good,Fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Checks Blue Shirt ,it can be used in the Fall season"
8494,Women,Apparel,Bottomwear,Skirts,Beige,Good,Fall,Casual,"This is Women Casual, Forever New Women Clay Pleated Beige Skirts ,it can be used in the Fall season"
9546,Men,Apparel,Topwear,Tshirts,Purple,Good,Fall,Sports,"This is Men Sports, Nike Men As Elite Ultimate Ss Training Purple T-Shirts ,it can be used in the Fall season"
44890,Men,Apparel,Topwear,Tshirts,Navy Blue,Bad,Summer,Casual,"This is Men Casual, Puma Men Navy Blue Polo T-shirt ,it can be used in the Summer season"
24149,Men,Apparel,Topwear,Tshirts,Blue,Good,Spring,Casual,"This is Men Casual, ADIDAS Men Blue T-shirt ,it can be used in the Spring season"
45942,Women,Apparel,Topwear,Tops,Pink,Bad,Summer,Casual,"This is Women Casual, Mumbai Slang Women Pink Top ,it can be used in the Summer season"
24975,Women,Apparel,Topwear,Tops,Blue,Good,Summer,Casual,"This is Women Casual, United Colors of Benetton Women Blue Printed Top ,it can be used in the Summer season"
4259,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Inkfruit Men's Uni Grey T-shirt ,it can be used in the Summer season"
18575,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Puma Men Ghetto Halftone White T-shirt ,it can be used in the Fall season"
6956,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Casual,"This is Men Casual, s.Oliver Men White Shirt ,it can be used in the Summer season"
7884,Men,Apparel,Bottomwear,Track Pants,Black,Good,Fall,Casual,"This is Men Casual, Proline Men Black Track Pants ,it can be used in the Fall season"
59979,Women,Apparel,Dress,Dresses,Multi,Good,Fall,Casual,"This is Women Casual, Avirate Multicoloured Dress ,it can be used in the Fall season"
32448,Men,Apparel,Bottomwear,Shorts,Navy Blue,Bad,Summer,Sports,"This is Men Sports, ADIDAS Men Navy Blue 3/4 Length Pants ,it can be used in the Summer season"
10718,Women,Apparel,Topwear,Tops,Orange,Good,Fall,Sports,"This is Women Sports, Nike Women Trainng sports bra Orange Tops ,it can be used in the Fall season"
40068,Men,Apparel,Bottomwear,Shorts,Black,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Black Shorts ,it can be used in the Summer season"
41388,Women,Apparel,Topwear,Shirts,Pink,Bad,Summer,Casual,"This is Women Casual, Wrangler Women Pink Shirt ,it can be used in the Summer season"
59377,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Vishudh Women White Printed Kurta ,it can be used in the Summer season"
30911,Women,Apparel,Topwear,Kurtis,Black,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Women Black Kurti ,it can be used in the Summer season"
26874,Women,Apparel,Topwear,Tshirts,Green,Good,Summer,Casual,"This is Women Casual, Jealous 21 Women Printed Green T-shirt ,it can be used in the Summer season"
18747,Women,Apparel,Topwear,Tops,Magenta,Good,Fall,Casual,"This is Women Casual, Arrow Woman Magenta Top ,it can be used in the Fall season"
9310,Men,Apparel,Topwear,Tshirts,Maroon,Good,Fall,Casual,"This is Men Casual, Indian Terrain Men Riley Maroon T-shirt ,it can be used in the Fall season"
19695,Men,Apparel,Topwear,Shirts,Navy Blue,Bad,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Check Navy Blue Shirt ,it can be used in the Fall season"
26048,Men,Apparel,Topwear,Shirts,Grey,Good,Summer,Formal,"This is Men Formal, John Miller Men Grey Shirt ,it can be used in the Summer season"
46991,Women,Apparel,Topwear,Kurtas,Green,Good,Fall,Ethnic,"This is Women Ethnic, Shree Women Green & Maroon  Embroidered Kurta ,it can be used in the Fall season"
13955,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Printed White Tshirts ,it can be used in the Summer season"
8838,Men,Apparel,Bottomwear,Trousers,Beige,Good,Summer,Casual,"This is Men Casual, Scullers Men Scul Beige Trousers ,it can be used in the Summer season"
43619,Women,Apparel,Topwear,Tops,Yellow,Good,Summer,Casual,"This is Women Casual, Vero Moda Women Yellow Top ,it can be used in the Summer season"
7870,Men,Apparel,Topwear,Tshirts,Purple,Good,Fall,Casual,"This is Men Casual, Proline Men Purple Polo T-shirt ,it can be used in the Fall season"
19453,Men,Apparel,Topwear,Tshirts,Purple,Good,Fall,Casual,"This is Men Casual, Quiksilver Men Purple Printed T-shirt ,it can be used in the Fall season"
31239,Men,Apparel,Topwear,Tshirts,Red,Good,Summer,Casual,"This is Men Casual, Puma Men Reisen Polo Red T-shirt ,it can be used in the Summer season"
8004,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Sports,"This is Men Sports, Fila Men's Round Neck Black Grey T-shirt ,it can be used in the Fall season"
21897,Women,Apparel,Topwear,Kurtas,Teal,Good,Fall,Ethnic,"This is Women Ethnic, BIBA Women Teal Printed Kurta ,it can be used in the Fall season"
57817,Women,Apparel,Topwear,Tops,Green,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Green Top ,it can be used in the Fall season"
20179,Men,Apparel,Topwear,Shirts,Green,Good,Fall,Casual,"This is Men Casual, Wrangler Men Rodeo Green Shirt ,it can be used in the Fall season"
14942,Men,Apparel,Topwear,Tshirts,Black,Good,Fall,Casual,"This is Men Casual, Status Quo Men Stripes Black Tshirts ,it can be used in the Fall season"
59383,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Vishudh Women White Printed Kurta ,it can be used in the Summer season"
34579,Women,Apparel,Topwear,Tops,Orange,Good,Summer,Casual,"This is Women Casual, Tonga Women Orange Printed Top ,it can be used in the Summer season"
16629,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Facit Men Black Printed T-shirt ,it can be used in the Summer season"
26880,Women,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Women Casual, Jealous 21 Women Printed White T-shirt ,it can be used in the Summer season"
19661,Men,Apparel,Topwear,Sweatshirts,Black,Good,Fall,Casual,"This is Men Casual, United Colors of Benetton Men Printed Black Sweatshirt ,it can be used in the Fall season"
12289,Men,Apparel,Bottomwear,Trousers,Black,Good,Fall,Formal,"This is Men Formal, Genesis Men Solid Black Trousers ,it can be used in the Fall season"
5971,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Locomotive Men Blue Black Grey Checked Shirt ,it can be used in the Summer season"
37798,Men,Apparel,Topwear,Shirts,White,Bad,Summer,Formal,"This is Men Formal, John Players Men Striped White Shirt ,it can be used in the Summer season"
28542,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Nike Men Bold Striped Grey T-shirt ,it can be used in the Summer season"
34921,Women,Apparel,Topwear,Dupatta,Green,Good,Summer,Ethnic,"This is Women Ethnic, Fabindia Green Dupatta ,it can be used in the Summer season"
9780,Men,Apparel,Topwear,Tshirts,Grey,Good,Fall,Casual,"This is Men Casual, ADIDAS Men Grey Polo Tshirts ,it can be used in the Fall season"
7428,Women,Apparel,Topwear,Tops,Red,Good,Summer,Ethnic,"This is Women Ethnic, W Women V Neck Kaftan Sleeve Red Top ,it can be used in the Summer season"
28770,Women,Apparel,Topwear,Kurtis,Green,Good,Summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Green Kurti ,it can be used in the Summer season"
3088,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Probase Men's Dreams Future Grey T-shirt ,it can be used in the Summer season"
8460,Women,Apparel,Topwear,Tops,Pink,Bad,Fall,Casual,"This is Women Casual, Jealous 21 Women Jealous Calandra Pink Top Pink Tops ,it can be used in the Fall season"
44864,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, Puma Men Blue & White T-shirt ,it can be used in the Summer season"
52901,Women,Apparel,Saree,Sarees,Multi,Good,Fall,Ethnic,"This is Women Ethnic, FNF Multi Coloured Printed Sari ,it can be used in the Fall season"
14728,Men,Apparel,Topwear,Tshirts,Brown,Good,Fall,Casual,"This is Men Casual, Ed Hardy Men Dog Print Brown Tshirts ,it can be used in the Fall season"
33936,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, ADIDAS Men Clima White T-shirt ,it can be used in the Summer season"
25853,Women,Apparel,Topwear,Kurtas,Beige,Good,Summer,Ethnic,"This is Women Ethnic, Diva Women Printed Beige Kurta ,it can be used in the Summer season"
47040,Women,Apparel,Topwear,Kurtas,Cream,Bad,Fall,Ethnic,"This is Women Ethnic, Shree Women Cream & Turquoise Blue Kurta ,it can be used in the Fall season"
13390,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, United Colors of Benetton Men Check Blue Shirts ,it can be used in the Summer season"
30112,Men,Apparel,Topwear,Shirts,Blue,Good,Summer,Casual,"This is Men Casual, Flying Machine Men Check Blue Shirt ,it can be used in the Summer season"
42532,Women,Apparel,Topwear,Kurtas,White,Bad,Summer,Ethnic,"This is Women Ethnic, Mother Earth Women Red Kurta ,it can be used in the Summer season"
26077,Men,Apparel,Topwear,Shirts,Pink,Bad,Summer,Formal,"This is Men Formal, John Miller Men Check Pink Shirt ,it can be used in the Summer season"
12242,Men,Apparel,Topwear,Shirts,White,Bad,Fall,Formal,"This is Men Formal, Genesis Men White Shirt ,it can be used in the Fall season"
32645,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Bad,Summer,Sports,"This is Men Sports, Nike Men Knit Navy Blue Track Pants ,it can be used in the Summer season"
40265,Men,Apparel,Topwear,Tshirts,Purple,Good,Summer,Casual,"This is Men Casual, Scullers Men Purple T-shirt ,it can be used in the Summer season"
14989,Men,Apparel,Topwear,Sweatshirts,Blue,Good,Fall,Casual,"This is Men Casual, ADIDAS Men Solid Aqua Blue Sweatshirts ,it can be used in the Fall season"
32477,Men,Apparel,Topwear,Tshirts,White,Bad,Summer,Casual,"This is Men Casual, Proline Men White T-shirt ,it can be used in the Summer season"
24512,Women,Apparel,Topwear,Kurtas,Orange,Good,Fall,Ethnic,"This is Women Ethnic, Mother Earth Women Orange Printed Kurta ,it can be used in the Fall season"
37939,Women,Apparel,Topwear,Tunics,Black,Good,Summer,Casual,"This is Women Casual, Mineral Women Black Tunic ,it can be used in the Summer season"
40057,Men,Apparel,Topwear,Tshirts,Blue,Good,Summer,Casual,"This is Men Casual, ADIDAS Men Blue Printed T-shirt ,it can be used in the Summer season"
38971,Men,Apparel,Topwear,Tshirts,Grey,Good,Summer,Casual,"This is Men Casual, Arrow New York Men Grey T-shirt ,it can be used in the Summer season"
17502,Men,Apparel,Topwear,Tshirts,Mustard,Good,Fall,Casual,"This is Men Casual, Classic Polo Men Stripes Yellow Polo T-Shirt ,it can be used in the Fall season"
6155,Men,Apparel,Topwear,Tshirts,Orange,Good,Summer,Casual,"This is Men Casual, Lee Men's March Burnt Orange T-shirt ,it can be used in the Summer season"
30320,Men,Apparel,Topwear,Tshirts,Teal,Good,Summer,Casual,"This is Men Casual, Myntra Men Teal T-shirt ,it can be used in the Summer season"
6969,Women,Apparel,Topwear,Shirts,Green,Good,Summer,Casual,"This is Women Casual, s.Oliver Women's Green Blouse Shirt ,it can be used in the Summer season"
12070,Women,Apparel,Topwear,Kurtas,White,Bad,Fall,Ethnic,"This is Women Ethnic, W Women Printed White Kurtas ,it can be used in the Fall season"
3427,Men,Apparel,Topwear,Tshirts,Black,Good,Summer,Casual,"This is Men Casual, Myntra Men's I Have Healing Hand Black T-shirt ,it can be used in the Summer season"
24176,Women,Apparel,Topwear,Kurtis,Green,Good,Fall,Ethnic,"This is Women Ethnic, Aurelia Women Green Kurti ,it can be used in the Fall season"
10343,Women,Apparel,Topwear,Tshirts,Blue,Good,Fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Blue Tshirts ,it can be used in the Fall season"
40433,Women,Apparel,Bottomwear,Skirts,Multi,Good,Summer,Casual,"This is Women Casual, Tonga Women Multi Colored Skirt ,it can be used in the Summer season"
53818,Women,Apparel,Topwear,Kurtis,Pink,Bad,Fall,Ethnic,"This is Women Ethnic, Ayaany Women Pink Kurti ,it can be used in the Fall season"
11291,Men,Apparel,Bottomwear,Jeans,Blue,Good,Summer,Casual,"This is Men Casual, Wrangler Men Blue Millard Jeans ,it can be used in the Summer season"
53024,Women,Apparel,Saree,Sarees,Multi,Good,Fall,Ethnic,"This is Women Ethnic, FNF Multi Coloured Printed Sari ,it can be used in the Fall season"
15631,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Bad,Winter,Sports,"This is Men Sports, Nike Men Navy Cricket Track Pants ,it can be used in the Winter season"
21404,Men,Apparel,Topwear,Tshirts,White,Bad,Fall,Casual,"This is Men Casual, Locomotive Men Printed White T-shirt ,it can be used in the Fall season"
