id,gender,masterCategory,subCategory,articleType,baseColour,MoodBase,season,usage,productDisplayName
21419,women,Apparel,Topwear,tops,Yellow,Good,winter,Casual,"This is Women Casual, Roxy Women Yellow Top ,it can be used in the Winter season"
53039,women,Apparel,Saree,sarees,Multi,Good,fall,Ethnic,"This is Women Ethnic, FNF Multi Coloured Printed Sari ,it can be used in the Fall season"
4875,men,Apparel,Topwear,tshirts,Red,Good,summer,Casual,"This is Men Casual, Levis Kids Boy's Davis White Polo Tshirt ,it can be used in the Summer season"
24359,women,Apparel,Topwear,kurtas,Blue,Good,fall,Ethnic,"This is Women Ethnic, Folklore Women Blue  Kurta ,it can be used in the Fall season"
9756,men,Apparel,Topwear,tshirts,Maroon,Good,fall,Casual,"This is Men Casual, Classic Polo Men Ikon Maroon Polo Tshirts ,it can be used in the Fall season"
48471,women,Apparel,Dress,dresses,Purple,Good,summer,Casual,"This is Women Casual, French Connection Purple Dress ,it can be used in the Summer season"
18301,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, Aneri Women Nanki Green Kurta ,it can be used in the Fall season"
50648,men,Apparel,Loungewear and Nightwear,lounge pants,Black,Good,fall,Casual,"This is Men Casual, Chromozome Men Black Lounge Pants S-4801 ,it can be used in the Fall season"
2944,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, DUSG Men's Gorilla Organic Natural T-shirt ,it can be used in the Fall season"
28752,women,Apparel,Topwear,kurtas,Orange,Good,summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Orange Kurta ,it can be used in the Summer season"
19829,men,Apparel,Topwear,shirts,Brown,Good,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Check Brown Shirt ,it can be used in the Fall season"
9590,men,Apparel,Topwear,shirts,White,Bad,fall,Formal,"This is Men Formal, Indigo Nation Men cotton White Shirts ,it can be used in the Fall season"
49765,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, Alma Women Black Printed Kurta ,it can be used in the Summer season"
8442,women,Apparel,Topwear,tops,Grey,Good,fall,Casual,"This is Women Casual, Jealous 21 Women Jealous Edna Grey Top Grey Tops ,it can be used in the Fall season"
19015,women,Apparel,Topwear,tshirts,Pink,Bad,summer,Casual,"This is Women Casual, ADIDAS Originals Women G Trf Graph Pink T-Shirt ,it can be used in the Summer season"
11278,men,Apparel,Topwear,tshirts,Green,Good,fall,Casual,"This is Men Casual, Wrangler Men Celebrate Indigo Green Tshirts ,it can be used in the Fall season"
45994,women,Apparel,Saree,sarees,Teal,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Teal Green Mangalgiri Saree ,it can be used in the Summer season"
39412,men,Apparel,Topwear,shirts,Orange,Good,summer,Casual,"This is Men Casual, U.S. Polo Assn. Orange Tailored Fit Striped Casual Shirt ,it can be used in the Summer season"
52923,women,Apparel,Saree,sarees,Pink,Bad,fall,Ethnic,"This is Women Ethnic, FNF Pink Sari ,it can be used in the Fall season"
44846,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Black Ducati Graphic T-shirt ,it can be used in the Summer season"
58425,women,Apparel,Dress,dresses,Grey,Good,summer,Casual,"This is Women Casual, AND by Anita Dongre Women Grey Dress ,it can be used in the Summer season"
4881,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Levis Kids Boy's Dustin White Black Kidswear ,it can be used in the Summer season"
5953,men,Apparel,Topwear,shirts,Black,Good,summer,Casual,"This is Men Casual, Locomotive Men Plaid Black Checked Shirt ,it can be used in the Summer season"
14538,women,Apparel,Topwear,kurtis,Black,Good,fall,Ethnic,"This is Women Ethnic, Vishudh Women Golden Print Black and Blue Kurtis ,it can be used in the Fall season"
28560,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Nike Men Neon Black T-shirt ,it can be used in the Summer season"
23188,men,Apparel,Topwear,shirts,Purple,Good,summer,Casual,"This is Men Casual, Highlander Men Purple Check Shirt ,it can be used in the Summer season"
48485,women,Apparel,Dress,dresses,Red,Good,summer,Casual,"This is Women Casual, French Connection Red & Brown Dress ,it can be used in the Summer season"
34903,women,Apparel,Topwear,dupatta,Brown,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Printed Brown Dupatta ,it can be used in the Summer season"
14960,men,Apparel,Topwear,jackets,Blue,Good,fall,Casual,"This is Men Casual, Status Quo Men Printed Blue Jackets ,it can be used in the Fall season"
20369,men,Apparel,Topwear,shirts,Red,Good,summer,Casual,"This is Men Casual, United Colors of Benetton Men Check Red Shirt ,it can be used in the Summer season"
1997,men,Apparel,Bottomwear,shorts,Grey,Good,fall,Sports,"This is Men Sports, Puma Men's Grey Sports Shorts ,it can be used in the Fall season"
19643,women,Apparel,Topwear,sweaters,Grey,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Grey Sweater ,it can be used in the Fall season"
31029,men,Apparel,Topwear,shirts,Green,Good,summer,Casual,"This is Men Casual, Arrow New York Men Green Slim Fit Shirt ,it can be used in the Summer season"
28938,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, BIBA Women Printed Blue Kurta ,it can be used in the Summer season"
16439,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, Levi's Men Printed Red Tshirts ,it can be used in the Fall season"
8026,men,Apparel,Bottomwear,track pants,Black,Good,fall,Sports,"This is Men Sports, Fila Men's Cont Pipping Cotton Lower Black White Track Pant ,it can be used in the Fall season"
12099,women,Apparel,Topwear,kurtas,Pink,Bad,fall,Ethnic,"This is Women Ethnic, W Women Printed Red White Kurtas ,it can be used in the Fall season"
6980,men,Apparel,Topwear,shirts,Grey,Good,summer,Casual,"This is Men Casual, s.Oliver Men Grey White Check Shirt ,it can be used in the Summer season"
39076,men,Apparel,Topwear,shirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Arrow Sport Men Navy Blue Check Slim Fit Shirt ,it can be used in the Summer season"
11240,women,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Women Casual, Flying Machine Women Low Rise Blue Jeans ,it can be used in the Fall season"
25849,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, Diva Women Printed Black Kurta ,it can be used in the Summer season"
14732,men,Apparel,Topwear,shirts,Blue,Good,fall,Formal,"This is Men Formal, Arrow Men Stripes Blue Shirts ,it can be used in the Fall season"
50670,men,Apparel,Loungewear and Nightwear,lounge pants,Black,Good,summer,Sports,"This is Men Sports, Chromozome Men Black Ranger Lounge Pants ,it can be used in the Summer season"
34335,men,Apparel,Topwear,tshirts,Lavender,Good,summer,Casual,"This is Men Casual, Myntra Men Lavender Printed T-shirt ,it can be used in the Summer season"
7432,men,Apparel,Bottomwear,shorts,Grey,Good,summer,Sports,"This is Men Sports, Proline Men Grey Sports Short SS11/VSSHT02 VG/PC/JR ,it can be used in the Summer season"
19811,men,Apparel,Topwear,sweatshirts,Black,Good,fall,Casual,"This is Men Casual, U.S. Polo Assn. Men Solid Black Sweatshirt ,it can be used in the Fall season"
16065,men,Apparel,Bottomwear,trousers,Navy Blue,Bad,fall,Casual,"This is Men Casual, Highlander Men Solid Blue Trouser ,it can be used in the Fall season"
30795,men,Apparel,Topwear,shirts,Yellow,Good,summer,Casual,"This is Men Casual, Fabindia Men Striped Yellow Shirt ,it can be used in the Summer season"
2140,men,Apparel,Topwear,tshirts,White,Bad,spring,Casual,"This is Men Casual, Basics Men White T-shirt ,it can be used in the Spring season"
43267,women,Apparel,Topwear,kurtas,Orange,Good,summer,Ethnic,"This is Women Ethnic, Aneri Women Orange Kurta ,it can be used in the Summer season"
13517,men,Apparel,Topwear,tshirts,Yellow,Good,fall,Casual,"This is Men Casual, Chimp Men Draculla & Sons Yellow Tshirts ,it can be used in the Fall season"
28558,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Nike Men Blow up White T-shirt ,it can be used in the Summer season"
43055,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Nike Men White FFF Football T-shirt ,it can be used in the Summer season"
11072,men,Apparel,Topwear,shirts,Black,Good,fall,Casual,"This is Men Casual, Scullers Men Check Black Shirts ,it can be used in the Fall season"
33322,men,Apparel,Topwear,shirts,Navy Blue,Bad,summer,Casual,"This is Men Casual, Arrow New York Men Navy Blue Check Slim Fit Shirt ,it can be used in the Summer season"
24395,women,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Women Ethnic, Vishudh Women Blue Printed Kurta ,it can be used in the Summer season"
4085,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Inkfruit Men's Dark Poison White T-shirt ,it can be used in the Summer season"
5157,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Inkfruit Men's Yes We Can Black T-shirt ,it can be used in the Summer season"
37782,men,Apparel,Topwear,shirts,White,Bad,summer,Casual,"This is Men Casual, John Players Men White & Yellow Striped Shirt ,it can be used in the Summer season"
22406,men,Apparel,Topwear,shirts,Purple,Good,fall,Formal,"This is Men Formal, Mark Taylor Men Purple Striped Shirt ,it can be used in the Fall season"
16633,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Facit Men Green Printed T-shirt ,it can be used in the Summer season"
50026,women,Apparel,Bottomwear,leggings,Maroon,Good,winter,Casual,"This is Women Casual, Hanes Women Maroon ComfortSoft Waistband Cotton Stretch Full Leggings ,it can be used in the Winter season"
27174,men,Apparel,Topwear,shirts,Blue,Good,summer,Formal,"This is Men Formal, Mark Taylor Men Striped Blue Shirt ,it can be used in the Summer season"
14958,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Status Quo Men Printed Black Tshirts ,it can be used in the Fall season"
33746,women,Apparel,Topwear,tops,Green,Good,summer,Casual,"This is Women Casual, Vero Moda Women Bale Green Top ,it can be used in the Summer season"
57203,women,Apparel,Topwear,tunics,Olive,Good,summer,Casual,"This is Women Casual, Elle Women Olive Tunic ,it can be used in the Summer season"
11416,men,Apparel,Topwear,sweatshirts,Black,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Black Sweatshirt ,it can be used in the Fall season"
20351,men,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Men Casual, Spykar Men Washed Blue Jeans ,it can be used in the Fall season"
36234,women,Apparel,Topwear,kurtas,Pink,Bad,summer,Ethnic,"This is Women Ethnic, W Women Pink Kurta ,it can be used in the Summer season"
59399,women,Apparel,Topwear,tops,Yellow,Good,fall,Casual,"This is Women Casual, Tokyo Talkies Women Yellow Top ,it can be used in the Fall season"
57031,women,Apparel,Topwear,tops,Brown,Good,summer,Casual,"This is Women Casual, Forever New Women Printed Top ,it can be used in the Summer season"
33574,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Wrangler Men Get Your Edge Back White T-shirt ,it can be used in the Summer season"
41154,women,Apparel,Bottomwear,shorts,Sea Green,Bad,summer,Casual,"This is Women Casual, Allen Solly Woman Light Blue  Shorts ,it can be used in the Summer season"
11624,women,Apparel,Topwear,kurtas,Grey,Good,summer,Ethnic,"This is Women Ethnic, W Women Printed Grey Kurtas ,it can be used in the Summer season"
20163,men,Apparel,Topwear,shirts,Purple,Good,fall,Casual,"This is Men Casual, Wrangler Men Easter Bright Purple Shirt ,it can be used in the Fall season"
16401,men,Apparel,Topwear,shirts,Charcoal,Good,fall,Casual,"This is Men Casual, Levis Men Check Charcoal Shirts ,it can be used in the Fall season"
26294,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Proline Men Blue Striped Polo T-shirt ,it can be used in the Summer season"
19449,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, Quiksilver Men White Striped T-shirt ,it can be used in the Fall season"
7290,men,Apparel,Topwear,tshirts,Red,Good,fall,Casual,"This is Men Casual, DC Comics Men Justice Lea Red Melange T-shirt ,it can be used in the Fall season"
34597,women,Apparel,Topwear,tops,Cream,Bad,summer,Casual,"This is Women Casual, Tonga Women Cream-Coloured Top ,it can be used in the Summer season"
47065,women,Apparel,Bottomwear,patiala,Maroon,Good,fall,Ethnic,"This is Women Ethnic, Shree Women Maroon & Mustard Patiala ,it can be used in the Fall season"
17715,men,Apparel,Topwear,shirts,Brown,Good,fall,Casual,"This is Men Casual, Reid & Taylor Men Check Brown Shirt ,it can be used in the Fall season"
29826,men,Apparel,Topwear,shirts,Maroon,Good,summer,Casual,"This is Men Casual, Basics Men Maroon Checked Shirt ,it can be used in the Summer season"
42517,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Mother Earth Women Green Kurta ,it can be used in the Summer season"
12267,men,Apparel,Topwear,shirts,Blue,Good,winter,Formal,"This is Men Formal, Genesis Blue Formal Shirt ,it can be used in the Winter season"
27180,men,Apparel,Bottomwear,trousers,Black,Good,summer,Formal,"This is Men Formal, Mark Taylor Men Striped Black Trousers ,it can be used in the Summer season"
41392,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Wrangler Men Blue & White Check Shirt ,it can be used in the Summer season"
4415,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Marvel Comics Men's The Incredible Face Distresse Black T-shirt ,it can be used in the Summer season"
45732,women,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Women Ethnic, Folklore Women Black Kurta ,it can be used in the Summer season"
24537,women,Apparel,Topwear,kurtas,Maroon,Good,fall,Ethnic,"This is Women Ethnic, Mother Earth Women Maroon Kurta ,it can be used in the Fall season"
33580,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Wrangler Men Hiker Striped Blue T-shirt ,it can be used in the Summer season"
59963,women,Apparel,Dress,dresses,Multi,Good,fall,Casual,"This is Women Casual, Avirate Women Multi Coloured Dress ,it can be used in the Fall season"
21879,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, BIBA Women Printed Green Kurta ,it can be used in the Fall season"
20197,men,Apparel,Topwear,sweatshirts,Grey,Good,fall,Casual,"This is Men Casual, Wrangler Men Printed Grey Sweatshirt ,it can be used in the Fall season"
45500,women,Apparel,Bottomwear,capris,Black,Good,summer,Casual,"This is Women Casual, Fila Women Black Savari 3/4th Pants ,it can be used in the Summer season"
46385,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, ADIDAS Men Green Printed T-shirt ,it can be used in the Summer season"
51332,men,Apparel,Bottomwear,rain trousers,Black,Good,summer,Unknown,"This is Men Unknown, Wildcraft Men Black Rain Trousers ,it can be used in the Summer season"
6170,men,Apparel,Topwear,tshirts,Purple,Good,summer,Casual,"This is Men Casual, Lee Men's Guns Crownjewel Purple T-shirt ,it can be used in the Summer season"
26260,men,Apparel,Bottomwear,track pants,Grey,Good,summer,Sports,"This is Men Sports, Proline Men Grey Track Pants ,it can be used in the Summer season"
12055,men,Apparel,Topwear,tshirts,Black,Good,fall,Casual,"This is Men Casual, Spykar Men Black T-shirt ,it can be used in the Fall season"
30305,men,Apparel,Topwear,tshirts,Off White,Bad,summer,Casual,"This is Men Casual, Myntra Men I M The Captain Off White T-shirt ,it can be used in the Summer season"
45958,women,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Women Casual, Tokyo Talkies Women White Printed T-shirt ,it can be used in the Summer season"
24153,women,Apparel,Topwear,kurtas,Black,Good,fall,Ethnic,"This is Women Ethnic, Aurelia Women Black Printed Kurta ,it can be used in the Fall season"
10366,women,Apparel,Bottomwear,skirts,Black,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Solid Black Skirt ,it can be used in the Fall season"
40416,women,Apparel,Topwear,tops,Teal,Good,summer,Casual,"This is Women Casual, Tonga Women Teal Top ,it can be used in the Summer season"
15614,men,Apparel,Topwear,tshirts,Black,Good,fall,Sports,"This is Men Sports, Nike Men Football Soccer Black Tshirts ,it can be used in the Fall season"
21421,women,Apparel,Topwear,tops,White,Bad,winter,Casual,"This is Women Casual, Roxy Women White Spaghetti Top ,it can be used in the Winter season"
4243,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Probase Men's Against All Odds Blue T-shirt ,it can be used in the Summer season"
53001,women,Apparel,Saree,sarees,Multi,Good,fall,Ethnic,"This is Women Ethnic, FNF Multi Coloured Printed Sari ,it can be used in the Fall season"
18937,men,Apparel,Topwear,tshirts,Purple,Good,fall,Casual,"This is Men Casual, Levi's Men Graphic Print Purple Tshirt ,it can be used in the Fall season"
30761,men,Apparel,Topwear,kurtas,Black,Good,summer,Ethnic,"This is Men Ethnic, Fabindia Men Printed Black Kurta ,it can be used in the Summer season"
3066,women,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Women Casual, Tantra Women's Right Now White T-shirt ,it can be used in the Summer season"
23144,women,Apparel,Topwear,sweatshirts,Brown,Good,fall,Casual,"This is Women Casual, Quechua Women  Fleece Brown Sweatshirt ,it can be used in the Fall season"
48449,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, French Connection Men Blue T-shirt ,it can be used in the Summer season"
42173,men,Apparel,Topwear,tshirts,Grey,Good,winter,Casual,"This is Men Casual, Status Quo Men Grey T-shirt ,it can be used in the Winter season"
11086,men,Apparel,Topwear,shirts,Green,Good,fall,Casual,"This is Men Casual, Scullers Men Check Green Shirt ,it can be used in the Fall season"
32204,men,Apparel,Topwear,kurtas,Blue,Good,summer,Ethnic,"This is Men Ethnic, Fabindia Men Printed Blue Kurta ,it can be used in the Summer season"
40624,women,Apparel,Topwear,kurtas,Brown,Good,summer,Ethnic,"This is Women Ethnic, Span Women Brown Kurta ,it can be used in the Summer season"
24361,women,Apparel,Topwear,kurtas,Blue,Good,fall,Ethnic,"This is Women Ethnic, Folklore Women Blue Printed Kurta ,it can be used in the Fall season"
37776,men,Apparel,Topwear,shirts,White,Bad,summer,Casual,"This is Men Casual, John Players Men Yellow & White Striped Shirt ,it can be used in the Summer season"
7069,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Timberland Men's Wild Cats Cycle Grey T-shirt ,it can be used in the Summer season"
7855,men,Apparel,Topwear,tshirts,Purple,Good,fall,Casual,"This is Men Casual, Proline Men Purple Polo T-shirt ,it can be used in the Fall season"
19476,men,Apparel,Topwear,sweatshirts,Black,Good,summer,Casual,"This is Men Casual, Quiksilver Men Black Casual Sweatshirt ,it can be used in the Summer season"
27379,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Spykar Men Washed Blue Jeans ,it can be used in the Summer season"
6987,women,Apparel,Topwear,tops,Blue,Good,summer,Casual,"This is Women Casual, s.Oliver Women's Sky Blue Top ,it can be used in the Summer season"
32499,men,Apparel,Topwear,shirts,Olive,Good,summer,Casual,"This is Men Casual, Scullers Men Olive Shirt ,it can be used in the Summer season"
39071,men,Apparel,Topwear,shirts,Blue,Good,summer,Casual,"This is Men Casual, Arrow Sport Men Blue & White Check Shirt ,it can be used in the Summer season"
57832,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, United Colors of Benetton Women Pink Top ,it can be used in the Summer season"
11429,women,Apparel,Topwear,tops,Black,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Black Light Winter Top ,it can be used in the Fall season"
41359,men,Apparel,Bottomwear,jeans,Blue,Good,summer,Casual,"This is Men Casual, Wrangler Men Blue Skanders Jeans ,it can be used in the Summer season"
1990,women,Apparel,Topwear,tshirts,Green,Good,summer,Sports,"This is Women Sports, ADIDAS Women's New Striped Tank T-shirt ,it can be used in the Summer season"
15089,men,Apparel,Topwear,shirts,White,Bad,fall,Casual,"This is Men Casual, Mother Earth Men Check White Shirts ,it can be used in the Fall season"
50019,women,Apparel,Bottomwear,leggings,Grey Melange,Good,winter,Casual,"This is Women Casual, Hanes Women Grey Comfortsoft Waistband Cotton - Stretch Lace Capri Leggings ,it can be used in the Winter season"
19644,women,Apparel,Topwear,tops,Red,Good,fall,Casual,"This is Women Casual, United Colors of Benetton Women Red Top ,it can be used in the Fall season"
4886,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Levis Kids Girl's Dana Pink Teens Kidswear ,it can be used in the Summer season"
5954,men,Apparel,Topwear,shirts,Pink,Bad,summer,Casual,"This is Men Casual, Locomotive Men Pink Stripe Shirt ,it can be used in the Summer season"
5168,men,Apparel,Topwear,tshirts,Green,Good,summer,Casual,"This is Men Casual, Ed Hardy Men's Brave Hearts Stay True Sage Green T-shirt ,it can be used in the Summer season"
28567,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Nike Men Who Else Grey T-shirt ,it can be used in the Summer season"
34904,women,Apparel,Topwear,dupatta,Mustard,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Mustard Hand Printed Kota Dupatta ,it can be used in the Summer season"
48482,women,Apparel,Dress,dresses,Red,Good,winter,Casual,"This is Women Casual, French Connection Women Red Dress ,it can be used in the Winter season"
30598,men,Apparel,Bottomwear,shorts,Black,Good,summer,Sports,"This is Men Sports, Nike Men Hustle Reversible Black Shorts ,it can be used in the Summer season"
28755,women,Apparel,Topwear,kurtas,Purple,Good,summer,Ethnic,"This is Women Ethnic, Aurelia Women Printed Purple Kurta ,it can be used in the Summer season"
17188,men,Apparel,Topwear,shirts,Blue,Good,winter,Casual,"This is Men Casual, U.S. Polo Assn. Men Checks Blue Shirt ,it can be used in the Winter season"
3891,men,Apparel,Topwear,tshirts,White,Bad,summer,Casual,"This is Men Casual, Wrangler Men's Born Free Eagle Offwhite T-shirt ,it can be used in the Summer season"
43258,women,Apparel,Topwear,kurtas,Multi,Good,summer,Ethnic,"This is Women Ethnic, Aneri Women Multi Coloured Kurta ,it can be used in the Summer season"
9597,men,Apparel,Topwear,shirts,Blue,Good,fall,Casual,"This is Men Casual, Scullers Men Scul Blue Shirts ,it can be used in the Fall season"
13528,men,Apparel,Bottomwear,trousers,Navy Blue,Bad,fall,Casual,"This is Men Casual, Probase Navy Blue Printed Trousers ,it can be used in the Fall season"
8445,women,Apparel,Topwear,tops,Blue,Good,fall,Casual,"This is Women Casual, Jealous 21 Women Jealous Edana Teal Top Blue Tops ,it can be used in the Fall season"
49762,women,Apparel,Bottomwear,leggings,Purple,Good,summer,Casual,"This is Women Casual, Vishudh Purple Leggings ,it can be used in the Summer season"
52924,women,Apparel,Saree,sarees,Purple,Good,fall,Ethnic,"This is Women Ethnic, FNF Purple Sari ,it can be used in the Fall season"
45993,women,Apparel,Saree,sarees,Maroon,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Maroon Mangalgiri Saree ,it can be used in the Summer season"
44841,men,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Men Casual, Puma Men Light Blue T-shirt ,it can be used in the Summer season"
52118,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, Myntra Women Multi Coloured Printed Top ,it can be used in the Summer season"
4872,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Levis Kids Boy's Danio Grey Teens Kidswear ,it can be used in the Summer season"
37749,men,Apparel,Topwear,shirts,Red,Good,summer,Casual,"This is Men Casual, John Players Men Check Red Shirt ,it can be used in the Summer season"
18306,men,Apparel,Topwear,shirts,White,Bad,summer,Casual,"This is Men Casual, Wills Lifestyle Men Check White Shirt ,it can be used in the Summer season"
48476,women,Apparel,Dress,dresses,Blue,Good,winter,Casual,"This is Women Casual, French Connection Women Blue Dress ,it can be used in the Winter season"
3865,men,Apparel,Topwear,tshirts,Grey,Good,summer,Casual,"This is Men Casual, Wrangler Men's Wild Spirit Striper Charcoal T-shirt ,it can be used in the Summer season"
9563,men,Apparel,Topwear,shirts,Blue,Good,fall,Formal,"This is Men Formal, John Miller Men Striped Light Blue Striped Shirt ,it can be used in the Fall season"
17940,men,Apparel,Topwear,tshirts,Green,Good,fall,Casual,"This is Men Casual, Puma Men Heroes T7 Green Tshirt ,it can be used in the Fall season"
3059,men,Apparel,Topwear,tshirts,Brown,Good,summer,Casual,"This is Men Casual, Tantra Men's Super Heros Chocolate T-shirt ,it can be used in the Summer season"
10359,men,Apparel,Topwear,tshirts,White,Bad,fall,Casual,"This is Men Casual, United Colors of Benetton Men Printed White Tshirts ,it can be used in the Fall season"
53802,men,Apparel,Topwear,tshirts,Black,Good,summer,Casual,"This is Men Casual, Puma Men Black T-shirt ,it can be used in the Summer season"
40429,women,Apparel,Topwear,tops,White,Bad,summer,Casual,"This is Women Casual, Tonga Women & Black Printed Top ,it can be used in the Summer season"
24950,women,Apparel,Topwear,tshirts,Blue,Good,summer,Casual,"This is Women Casual, United Colors of Benetton Women Blue T-shirt ,it can be used in the Summer season"
19482,men,Apparel,Topwear,tshirts,Navy Blue,Bad,fall,Casual,"This is Men Casual, Puma Men GP Buddh Logo Polo Navy Blue Tshirts ,it can be used in the Fall season"
6973,men,Apparel,Topwear,tshirts,Orange,Good,summer,Casual,"This is Men Casual, s.Oliver Men's California Orange T-shirt ,it can be used in the Summer season"
37923,women,Apparel,Topwear,tops,Orange,Good,summer,Casual,"This is Women Casual, Mineral Women Orange Top ,it can be used in the Summer season"
24508,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, Mother Earth Women Green Printed Kurta ,it can be used in the Fall season"
4618,women,Apparel,Topwear,tops,Pink,Bad,summer,Casual,"This is Women Casual, Jealous 21 Women Knit Design Pink Top ,it can be used in the Summer season"
14993,men,Apparel,Topwear,sweaters,Grey,Good,fall,Casual,"This is Men Casual, ADIDAS Men Stripes Grey Sweaters ,it can be used in the Fall season"
15841,women,Apparel,Topwear,kurtas,Green,Good,fall,Ethnic,"This is Women Ethnic, Visudh Green Printed Ethnic Kurta ,it can be used in the Fall season"
59352,women,Apparel,Topwear,kurtas,Green,Good,summer,Ethnic,"This is Women Ethnic, Vishudh Women Green Printed Kurta ,it can be used in the Summer season"
29025,men,Apparel,Topwear,tshirts,Yellow,Good,summer,Sports,"This is Men Sports, ADIDAS Men Kaka Yellow T-shirt ,it can be used in the Summer season"
30934,women,Apparel,Topwear,kurtis,Black,Good,summer,Ethnic,"This is Women Ethnic, Fabindia Women Black Kurti ,it can be used in the Summer season"
29819,men,Apparel,Topwear,shirts,Green,Good,summer,Casual,"This is Men Casual, Basics Men Green Checked Slim Fit Shirt ,it can be used in the Summer season"
42528,women,Apparel,Topwear,kurtas,Pink,Bad,summer,Ethnic,"This is Women Ethnic, Mother Earth Women Pink Kurta ,it can be used in the Summer season"
12258,men,Apparel,Topwear,shirts,Grey,Good,fall,Formal,"This is Men Formal, Genesis Men Stripes Grey Shirts ,it can be used in the Fall season"
18762,women,Apparel,Topwear,shirts,Black,Good,fall,Casual,"This is Women Casual, Arrow Woman Aiyanna Black Shirt ,it can be used in the Fall season"
9335,women,Apparel,Topwear,tshirts,Grey,Good,fall,Casual,"This is Women Casual, Puma Women Edition Grey Tops ,it can be used in the Fall season"
11420,men,Apparel,Topwear,tshirts,Blue,Good,fall,Casual,"This is Men Casual, United Colors of Benetton Men Light Winter Blue Tshirts ,it can be used in the Fall season"
41350,men,Apparel,Bottomwear,jeans,Blue,Good,fall,Casual,"This is Men Casual, Wrangler Men Blue Skanders Jeans ,it can be used in the Fall season"
40282,men,Apparel,Bottomwear,trousers,Brown,Good,summer,Casual,"This is Men Casual, Scullers Men Brown Trousers ,it can be used in the Summer season"
15080,women,Apparel,Topwear,kurtis,Orange,Good,fall,Ethnic,"This is Women Ethnic, Mother Earth Women Printed Orange Kurtis ,it can be used in the Fall season"
