temperature,feels_like,humidity,wind_speed,weather_condition,time_of_day,season,occasion,recommended_top,recommended_bottom,recommended_outer
24,22,88,11.407713195336548,clear,afternoon,spring,party,kurtas,jeans,
25,26,38,5.0327177304753326,clear,morning,spring,party,kurtas,trousers,
25,26,53,9.00595354914007,cloudy,night,spring,party,shirts,trousers,
26,26,72,9.8918957243296,sunny,night,spring,work,tops,trousers,
24,24,50,6.250047115747322,sunny,evening,spring,party,shirts,capris,
27,28,65,11.781652612862722,sunny,morning,spring,work,shirts,trousers,
23,23,74,3.195139494058176,cloudy,morning,spring,casual,kurtas,trousers,
25,26,47,2.497673341913929,cloudy,afternoon,spring,casual,shirts,jeans,
18,18,63,10.943264019658367,foggy,afternoon,spring,casual,tops,jeans,
18,16,45,11.773749120072992,sunny,night,spring,work,kurtas,jeans,
27,27,76,13.116627401627138,cloudy,afternoon,spring,party,shirts,leggings,
26,27,73,2.024343045574028,sunny,evening,spring,casual,shirts,jeans,
18,20,85,4.690939357882309,cloudy,evening,spring,casual,shirts,trousers,
25,25,85,8.25704449221077,cloudy,evening,spring,party,tops,trousers,
23,24,88,4.775856686366913,cloudy,evening,spring,work,kurtas,trousers,
21,23,54,2.291572081671248,foggy,morning,spring,casual,shirts,jeans,
20,22,65,5.1033632682771035,sunny,afternoon,spring,casual,shirts,jeans,
19,17,50,10.96087325252165,sunny,afternoon,spring,casual,kurtas,jeans,
20,19,37,1.1662728812435041,cloudy,afternoon,spring,casual,shirts,trousers,
22,20,44,7.129585043258682,cloudy,evening,spring,casual,kurtas,jeans,
24,24,87,3.791691067235006,cloudy,evening,spring,casual,kurtas,jeans,
25,27,55,5.9915558476540225,sunny,evening,spring,party,shirts,trousers,
22,23,42,13.591135891059263,foggy,morning,spring,party,shirts,jeans,
27,25,63,5.5783514707994755,cloudy,afternoon,spring,party,kurtas,trousers,
25,27,53,1.531268249425177,clear,night,spring,work,shirts,capris,
19,19,89,6.597622337780453,sunny,morning,fall,party,shirts,trousers,jacket
22,22,73,2.3462095926811655,sunny,afternoon,fall,work,shirts,trousers,jacket
16,17,43,8.017191097127,sunny,night,fall,casual,tops,trousers,jacket
23,22,38,12.152261146001154,sunny,night,fall,work,tops,jeans,jacket
21,20,89,1.625624580591925,sunny,night,fall,party,shirts,trousers,jacket
17,19,85,4.645717449110397,foggy,afternoon,fall,work,shirts,jeans,jacket
19,19,76,7.324397283074323,clear,evening,fall,work,kurtas,trousers,jacket
19,20,81,4.751134146643559,foggy,afternoon,fall,casual,shirts,trousers,jacket
20,22,69,4.243379562092669,cloudy,night,fall,party,kurtas,jeans,jacket
15,16,62,12.193226483230369,sunny,evening,fall,work,kurtas,jeans,jacket
19,21,67,5.790190695017564,sunny,afternoon,fall,casual,shirts,capris,jacket
19,17,36,9.731253791870937,clear,evening,fall,casual,shirts,trousers,jacket
22,24,68,12.255162103546585,clear,morning,fall,party,kurtas,jeans,jacket
16,18,81,5.827862532118516,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
20,21,63,5.993549686274485,sunny,morning,fall,party,kurtas,jeans,jacket
16,15,75,3.1787189345859437,sunny,afternoon,fall,work,tops,jeans,jacket
20,22,36,3.8538768189440797,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
21,23,74,11.295793952827065,clear,afternoon,fall,work,kurtas,trousers,jacket
23,24,35,4.21653024787754,foggy,night,fall,casual,shirts,trousers,jacket
17,16,77,3.3468509865489864,clear,night,fall,work,tops,leggings,jacket
15,15,74,14.527349552099937,foggy,afternoon,fall,casual,shirts,jeans,jacket
20,19,52,3.7910966961330876,foggy,afternoon,fall,work,shirts,leggings,jacket
16,15,55,4.1429390368987224,cloudy,night,fall,casual,kurtas,trousers,jacket
18,17,56,8.982043144368328,cloudy,morning,fall,work,shirts,leggings,jacket
16,15,66,7.572640557298908,sunny,evening,fall,party,kurtas,trousers,jacket
15,16,51,4.918149242893462,foggy,afternoon,fall,party,kurtas,trousers,jacket
24,22,47,13.215469058653456,foggy,morning,fall,work,tops,jeans,jacket
24,23,79,3.683769049179758,clear,evening,fall,casual,tops,trousers,jacket
24,26,64,12.7040505590399,foggy,evening,fall,casual,tops,trousers,jacket
20,21,53,8.752739063475742,cloudy,afternoon,fall,casual,tops,jeans,jacket
17,15,52,3.3090302577754933,foggy,evening,fall,casual,shirts,trousers,jacket
16,17,73,2.5806011382534693,clear,afternoon,fall,work,kurtas,trousers,jacket
16,18,46,12.872662036122925,sunny,night,fall,casual,shirts,jeans,jacket
15,13,49,4.045351045405994,foggy,afternoon,fall,party,kurtas,trousers,jacket
18,17,84,10.320971559614378,cloudy,afternoon,fall,work,tops,jeans,jacket
22,20,89,9.220147999850989,sunny,afternoon,fall,party,kurtas,trousers,jacket
22,22,79,2.781471016134954,foggy,afternoon,fall,party,kurtas,leggings,jacket
20,21,87,13.143551584147147,sunny,afternoon,fall,work,tops,trousers,jacket
22,22,49,14.396869966728751,sunny,afternoon,fall,work,kurtas,leggings,jacket
19,19,82,11.809175064762044,cloudy,morning,fall,party,kurtas,jeans,jacket
15,14,40,2.2298981582303057,clear,night,fall,party,shirts,trousers,jacket
20,20,71,11.702428725306941,clear,evening,fall,work,kurtas,trousers,jacket
17,18,77,4.382810244637637,cloudy,morning,fall,party,shirts,trousers,jacket
19,19,57,1.4532695575450723,cloudy,night,fall,work,kurtas,jeans,jacket
19,20,58,7.661210255012831,foggy,night,fall,party,kurtas,trousers,jacket
19,20,88,7.782809226262062,cloudy,evening,fall,casual,shirts,jeans,jacket
24,26,89,7.581310849091047,cloudy,afternoon,fall,casual,shirts,jeans,jacket
15,14,72,11.607754472404746,sunny,morning,fall,party,tops,leggings,jacket
18,19,57,12.85631339017687,clear,morning,fall,party,tops,leggings,jacket
17,17,58,9.944433767677914,foggy,morning,fall,party,kurtas,capris,jacket
16,16,68,2.7937090598294434,clear,afternoon,fall,casual,kurtas,trousers,jacket
22,21,40,7.666664923818492,sunny,morning,fall,work,shirts,jeans,jacket
22,24,74,2.980572957487885,cloudy,afternoon,fall,party,kurtas,jeans,jacket
20,20,67,12.880666484537624,sunny,evening,fall,casual,shirts,trousers,jacket
22,22,78,5.085155000137687,clear,evening,fall,work,kurtas,trousers,jacket
23,24,87,11.74228174166563,clear,afternoon,fall,casual,shirts,capris,jacket
22,23,38,5.5320042749374,foggy,night,fall,casual,tops,jeans,jacket
16,17,77,1.1197905732168996,foggy,afternoon,fall,party,shirts,jeans,jacket
21,22,78,14.980534375496713,clear,evening,fall,party,kurtas,capris,jacket
15,14,62,12.590591236053005,foggy,morning,fall,work,kurtas,trousers,jacket
17,17,52,3.836965615784104,sunny,afternoon,fall,party,kurtas,jeans,jacket
24,23,72,7.866511282595605,clear,afternoon,fall,work,shirts,trousers,jacket
17,17,65,3.1326087385591417,clear,night,fall,party,shirts,trousers,jacket
24,25,54,13.14848830690114,foggy,afternoon,fall,party,shirts,jeans,jacket
20,22,40,11.433999545107389,foggy,morning,fall,casual,kurtas,capris,jacket
22,22,41,3.760904500056575,cloudy,afternoon,fall,work,kurtas,trousers,jacket
15,15,78,13.687752654777643,sunny,evening,fall,party,kurtas,jeans,jacket
16,16,75,5.331626079940116,cloudy,afternoon,fall,party,shirts,trousers,jacket
21,20,84,12.409659561442991,clear,night,fall,work,tops,trousers,jacket
18,19,78,4.599517851019929,clear,afternoon,fall,work,shirts,trousers,jacket
18,19,88,8.467348692895923,foggy,morning,fall,party,tops,trousers,jacket
17,16,77,13.014265828074222,clear,night,fall,casual,shirts,jeans,jacket
20,18,80,9.499077762041358,foggy,morning,fall,work,shirts,jeans,jacket
21,19,51,1.4136614598565824,clear,evening,fall,casual,kurtas,leggings,jacket
21,22,74,6.212790741042873,sunny,afternoon,fall,work,tops,trousers,jacket
21,22,35,12.78003576421611,foggy,evening,fall,casual,kurtas,trousers,jacket
18,18,75,14.622506515813061,foggy,morning,fall,work,shirts,jeans,jacket
23,22,89,14.60530582064026,foggy,morning,fall,work,kurtas,jeans,jacket
23,21,78,12.265555413163186,cloudy,night,fall,party,kurtas,trousers,jacket
18,20,56,5.689497831255795,cloudy,evening,fall,casual,shirts,trousers,jacket
21,22,54,5.889353785157375,clear,night,fall,casual,tops,jeans,jacket
20,20,43,10.69798671766062,cloudy,evening,fall,party,shirts,jeans,jacket
16,17,39,12.954880359360041,clear,evening,fall,work,shirts,trousers,jacket
18,19,65,7.838934779360713,cloudy,evening,fall,work,tops,capris,jacket
16,16,70,10.880869799288414,cloudy,morning,fall,casual,shirts,trousers,jacket
20,18,82,9.123278745458697,sunny,afternoon,fall,work,kurtas,leggings,jacket
17,18,70,10.596334080426793,cloudy,night,fall,party,kurtas,trousers,jacket
17,18,71,9.325733600021877,foggy,morning,fall,party,shirts,leggings,jacket
19,20,88,7.1004472346682,cloudy,morning,fall,party,shirts,leggings,jacket
15,14,79,11.0686260383258,clear,morning,fall,work,shirts,trousers,jacket
23,24,72,1.6056476908181392,cloudy,afternoon,fall,casual,shirts,capris,jacket
18,17,41,12.260145518989557,clear,afternoon,fall,casual,shirts,jeans,jacket
24,25,53,12.442127391854807,clear,afternoon,fall,party,kurtas,trousers,jacket
21,19,79,13.642273448327689,clear,night,fall,work,shirts,jeans,jacket
17,18,51,14.182858403568263,cloudy,morning,fall,party,shirts,trousers,jacket
24,24,73,10.887234066856767,sunny,evening,fall,casual,tops,capris,jacket
16,15,60,7.526833953992818,foggy,evening,fall,work,shirts,trousers,jacket
17,18,61,4.624077759225019,foggy,night,fall,party,shirts,jeans,jacket
22,24,82,14.225100542789015,cloudy,afternoon,fall,party,shirts,jeans,jacket
23,23,87,2.468004875555728,foggy,morning,fall,party,shirts,capris,jacket
24,23,65,14.692181566077885,sunny,evening,fall,party,shirts,jeans,jacket
18,20,50,8.403060247376787,clear,evening,fall,work,kurtas,leggings,jacket
20,19,62,11.580226211677372,cloudy,afternoon,fall,work,shirts,leggings,jacket
24,24,75,4.184913232126149,foggy,afternoon,fall,casual,tops,trousers,jacket
21,19,57,13.026724469529723,foggy,afternoon,fall,casual,kurtas,trousers,jacket
24,24,48,8.693407980875953,foggy,morning,fall,work,kurtas,trousers,jacket
17,16,85,12.50865485711292,foggy,morning,fall,work,kurtas,trousers,jacket
15,16,80,8.180482643551365,clear,night,fall,casual,shirts,jeans,jacket
16,15,79,13.918823596460598,cloudy,morning,fall,party,kurtas,capris,jacket
21,22,41,13.976553254641738,sunny,morning,fall,casual,tops,trousers,jacket
20,18,81,12.76213561456265,clear,night,fall,work,shirts,trousers,jacket
22,23,41,2.039256844085946,sunny,afternoon,fall,casual,kurtas,leggings,jacket
16,17,88,11.29739042452085,foggy,afternoon,fall,casual,shirts,jeans,jacket
15,14,47,2.7164727195466796,cloudy,night,fall,casual,shirts,trousers,jacket
16,16,84,9.747578267490162,cloudy,evening,fall,work,shirts,trousers,jacket
24,25,84,10.486250477045937,foggy,afternoon,fall,casual,shirts,trousers,jacket
21,22,75,9.778372812548435,clear,evening,fall,casual,tops,leggings,jacket
24,25,48,10.907285949129514,cloudy,afternoon,fall,work,kurtas,jeans,jacket
21,20,37,13.83539473913045,clear,night,fall,casual,shirts,jeans,jacket
17,18,80,2.6637606380386294,foggy,morning,fall,work,tops,jeans,jacket
21,21,54,4.3500559432688775,cloudy,morning,fall,work,shirts,leggings,jacket
23,22,56,3.558131434356004,clear,morning,fall,casual,shirts,trousers,jacket
16,17,72,14.564737489715105,cloudy,afternoon,fall,work,tops,jeans,jacket
15,13,68,12.931998697449972,foggy,afternoon,fall,party,kurtas,trousers,jacket
23,25,48,14.182847808091873,cloudy,night,fall,party,shirts,capris,jacket
20,21,45,1.2297605591939778,cloudy,morning,fall,casual,tops,trousers,jacket
22,23,35,5.335468691886897,foggy,evening,fall,party,tops,capris,jacket
16,17,78,10.162569749942282,cloudy,morning,fall,party,shirts,leggings,jacket
21,19,56,5.459313497818753,foggy,afternoon,fall,party,tops,trousers,jacket
16,16,62,7.546175279920634,cloudy,evening,fall,casual,shirts,trousers,jacket
21,20,37,5.071820748998846,clear,evening,fall,casual,kurtas,capris,jacket
18,20,65,7.07966357034288,sunny,afternoon,fall,casual,shirts,leggings,jacket
23,22,48,5.3913330515094815,cloudy,night,fall,work,kurtas,trousers,jacket
20,22,41,3.4007178824578377,foggy,evening,fall,casual,kurtas,jeans,jacket
15,16,53,12.634649372139668,clear,afternoon,fall,casual,kurtas,leggings,jacket
21,22,42,1.7165645171135115,clear,night,fall,work,kurtas,jeans,jacket
15,13,46,8.9350532071793,cloudy,morning,fall,work,kurtas,jeans,jacket
15,15,73,5.312626918044324,cloudy,night,fall,party,shirts,jeans,jacket
16,14,51,12.42087610511438,foggy,evening,fall,work,shirts,trousers,jacket
20,20,37,9.577417428386413,foggy,morning,fall,party,kurtas,leggings,jacket
22,24,48,11.685959611757498,sunny,afternoon,fall,party,tops,trousers,jacket
16,15,67,1.1946215535888582,clear,night,fall,party,kurtas,capris,jacket
20,19,69,8.949223402576788,cloudy,night,fall,party,shirts,trousers,jacket
23,24,86,1.1735311253284217,foggy,morning,fall,party,shirts,jeans,jacket
23,25,56,9.792550962809685,clear,evening,fall,party,shirts,jeans,jacket
20,20,68,2.8230969289111334,sunny,evening,fall,work,kurtas,capris,jacket
22,20,46,12.424261602217255,cloudy,evening,fall,casual,kurtas,trousers,jacket
17,16,61,7.8309573187026436,sunny,morning,fall,work,tops,trousers,jacket
24,26,42,1.2090937069021217,clear,afternoon,fall,casual,tops,jeans,jacket
17,18,86,12.845127581393045,foggy,morning,fall,casual,kurtas,trousers,jacket
15,15,53,11.058847745688103,clear,morning,fall,casual,shirts,trousers,jacket
21,21,51,3.4163432014822046,cloudy,morning,fall,party,kurtas,trousers,jacket
18,19,41,6.809922348755322,foggy,afternoon,fall,work,kurtas,jeans,jacket
16,14,40,9.109612165403172,foggy,evening,fall,casual,shirts,jeans,jacket
20,20,58,10.968695843333059,cloudy,afternoon,fall,work,tops,jeans,jacket
15,16,47,1.3123991524103142,cloudy,evening,fall,casual,kurtas,jeans,jacket
21,23,68,6.200741635416854,foggy,night,fall,casual,kurtas,capris,jacket
18,19,68,7.66596583962205,sunny,afternoon,fall,party,kurtas,trousers,jacket
15,17,45,14.782344048932666,clear,morning,fall,casual,kurtas,trousers,jacket
22,21,67,4.708246183810321,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
17,15,35,13.42433331810641,clear,evening,fall,casual,kurtas,jeans,jacket
22,22,79,10.086262537682822,sunny,evening,fall,work,tops,capris,jacket
20,18,86,10.949315762424304,clear,night,fall,party,tops,trousers,jacket
20,22,63,13.133572938953659,clear,morning,fall,casual,kurtas,leggings,jacket
19,20,73,12.385414273506674,cloudy,morning,fall,casual,tops,trousers,jacket
23,22,46,14.853550894355294,cloudy,evening,fall,party,tops,jeans,jacket
23,24,48,4.514344749599941,cloudy,evening,fall,casual,tops,trousers,jacket
22,23,72,6.983665163861202,foggy,morning,fall,work,shirts,jeans,jacket
21,19,63,7.329358376459101,foggy,afternoon,fall,casual,tops,jeans,jacket
16,18,50,5.929798848215351,cloudy,night,fall,work,shirts,jeans,jacket
22,20,43,11.647907861176853,sunny,night,fall,party,shirts,trousers,jacket
16,16,40,13.617821265879584,cloudy,morning,fall,party,kurtas,trousers,jacket
24,23,57,9.335230526680283,clear,afternoon,fall,party,tops,jeans,jacket
21,22,43,2.5128217216908206,clear,night,fall,party,shirts,trousers,jacket
22,24,46,13.915833756080577,foggy,evening,fall,casual,tops,jeans,jacket
21,22,68,4.719566274666624,cloudy,night,fall,party,kurtas,trousers,jacket
16,14,63,4.482860546061687,clear,evening,fall,casual,shirts,trousers,jacket
19,18,74,5.018130253094144,cloudy,morning,fall,party,tops,leggings,jacket
22,21,36,11.991385886080867,sunny,morning,fall,casual,kurtas,trousers,jacket
22,20,85,5.74819350545983,sunny,evening,fall,party,tops,jeans,jacket
18,19,82,6.91521005226639,clear,morning,fall,work,shirts,trousers,jacket
20,22,76,7.026657587351136,clear,morning,fall,party,shirts,trousers,jacket
20,20,35,1.3455666130502426,cloudy,evening,fall,casual,tops,trousers,jacket
23,21,73,6.538221983631595,cloudy,night,fall,work,shirts,jeans,jacket
24,22,59,4.012424503444063,sunny,evening,fall,casual,shirts,trousers,jacket
23,21,63,5.600056510090376,sunny,evening,fall,work,kurtas,capris,jacket
23,22,58,6.588823517380064,cloudy,night,fall,party,tops,leggings,jacket
24,26,73,7.598751859804513,foggy,afternoon,fall,work,shirts,jeans,jacket
17,17,52,12.861323370731776,sunny,night,fall,party,tops,jeans,jacket
20,22,82,6.924440903941299,cloudy,night,fall,work,shirts,trousers,jacket
22,20,53,4.601327643966882,sunny,morning,fall,party,shirts,jeans,jacket
22,24,76,5.486632594755008,cloudy,evening,fall,work,kurtas,jeans,jacket
22,22,63,13.231299434085045,sunny,night,fall,party,kurtas,trousers,jacket
15,13,35,3.0071555578050364,sunny,night,fall,casual,tops,trousers,jacket
17,15,46,9.413986473914042,cloudy,evening,fall,work,kurtas,leggings,jacket
21,23,54,9.910985980467704,sunny,night,fall,party,shirts,trousers,jacket
16,17,61,13.771582007733917,clear,morning,fall,casual,kurtas,trousers,jacket
24,26,45,1.636722058143622,cloudy,evening,fall,party,shirts,jeans,jacket
23,21,46,10.464618029691234,cloudy,afternoon,fall,work,kurtas,jeans,jacket
17,18,47,5.990147506399865,sunny,morning,fall,party,shirts,jeans,jacket
19,21,79,3.8505962884838287,clear,morning,fall,party,kurtas,trousers,jacket
21,19,37,9.097957604643081,cloudy,night,fall,casual,kurtas,jeans,jacket
20,18,45,8.14227368452637,foggy,evening,fall,work,kurtas,leggings,jacket
24,24,60,3.5152713499513775,foggy,afternoon,fall,work,tops,leggings,jacket
22,23,75,6.896197697086438,clear,evening,fall,party,shirts,trousers,jacket
15,13,51,9.043944479545017,cloudy,evening,fall,party,kurtas,jeans,jacket
18,17,88,3.331418102891723,foggy,evening,fall,party,kurtas,jeans,jacket
23,21,89,7.027319313636751,sunny,evening,fall,party,shirts,jeans,jacket
16,15,55,11.452665488671114,foggy,evening,fall,work,tops,trousers,jacket
22,21,68,10.473960884385143,sunny,evening,fall,casual,shirts,leggings,jacket
15,16,42,7.36829054124603,foggy,morning,fall,casual,kurtas,leggings,jacket
24,25,81,12.763075787338389,sunny,morning,fall,casual,shirts,trousers,jacket
24,25,53,9.174084110994498,cloudy,afternoon,fall,casual,tops,capris,jacket
22,24,42,11.435080511972775,foggy,afternoon,fall,party,shirts,jeans,jacket
17,18,63,10.57646345203161,clear,night,fall,work,shirts,trousers,jacket
23,21,81,7.8805243187380185,clear,evening,fall,party,kurtas,jeans,jacket
18,20,56,9.635370314967192,clear,evening,fall,casual,shirts,trousers,jacket
17,18,73,12.769382946220642,foggy,night,fall,work,tops,trousers,jacket
23,21,79,5.270237522821804,clear,morning,fall,party,shirts,jeans,jacket
23,21,59,5.120375803288104,clear,evening,fall,work,kurtas,leggings,jacket
19,18,81,9.148131783292905,clear,night,fall,work,shirts,jeans,jacket
16,18,55,1.6985952853808737,sunny,night,fall,casual,tops,trousers,jacket
16,16,48,3.730133486015016,sunny,evening,fall,casual,shirts,leggings,jacket
18,18,66,13.88601396626798,sunny,afternoon,fall,work,shirts,capris,jacket
16,15,89,9.521461792531813,clear,night,fall,party,shirts,leggings,jacket
21,22,76,2.5703279813762068,clear,morning,fall,party,shirts,trousers,jacket
16,14,54,10.848656540859094,clear,afternoon,fall,casual,kurtas,trousers,jacket
17,15,53,11.27606264026031,clear,night,fall,work,kurtas,trousers,jacket
23,22,72,12.125478811156345,sunny,night,fall,work,tops,trousers,jacket
15,16,86,13.525624973468364,foggy,evening,fall,party,tops,leggings,jacket
22,23,79,10.878748827341306,cloudy,night,fall,casual,tops,jeans,jacket
24,24,72,10.821212824482622,cloudy,night,fall,party,tops,trousers,jacket
21,20,73,3.564451321430013,foggy,evening,fall,party,kurtas,jeans,jacket
20,18,36,14.013601415963887,cloudy,afternoon,fall,casual,shirts,jeans,jacket
15,16,54,7.458746190323258,cloudy,afternoon,fall,work,kurtas,leggings,jacket
16,16,61,12.220865730629102,sunny,morning,fall,work,kurtas,jeans,jacket
15,14,44,3.43304829715074,sunny,morning,fall,work,shirts,jeans,jacket
24,24,81,12.426350246251959,clear,night,fall,work,shirts,jeans,jacket
16,16,57,11.666359496382182,cloudy,evening,fall,casual,shirts,jeans,jacket
24,25,73,7.043929576269953,sunny,afternoon,fall,party,kurtas,jeans,jacket
19,17,60,1.9170258847847004,foggy,morning,fall,casual,kurtas,trousers,jacket
20,18,40,1.516000317527107,clear,afternoon,fall,party,shirts,trousers,jacket
18,16,64,9.72176195733965,clear,night,fall,casual,kurtas,trousers,jacket
19,19,52,7.7888031270575215,cloudy,morning,fall,party,tops,jeans,jacket
17,17,64,13.396869572220861,cloudy,night,fall,work,kurtas,trousers,jacket
23,21,63,4.426229002244338,foggy,afternoon,fall,party,tops,jeans,jacket
20,20,60,12.553855645261743,foggy,evening,fall,casual,tops,jeans,jacket
22,21,56,1.8692717469498839,cloudy,night,fall,party,kurtas,trousers,jacket
19,18,66,10.20241823215458,sunny,evening,fall,casual,tops,trousers,jacket
23,24,81,1.913794579924288,clear,morning,fall,work,tops,trousers,jacket
17,16,76,10.556369166551157,sunny,evening,fall,party,shirts,trousers,jacket
17,19,60,12.419846037190585,foggy,afternoon,fall,casual,shirts,jeans,jacket
15,17,89,12.711565043070651,foggy,morning,fall,casual,shirts,jeans,jacket
18,20,66,10.638251213838252,sunny,night,fall,casual,kurtas,trousers,jacket
18,18,50,9.356435342001841,sunny,evening,fall,party,shirts,jeans,jacket
17,17,64,13.505929500432302,cloudy,evening,fall,party,kurtas,jeans,jacket
20,20,88,7.569744698157479,clear,night,fall,party,tops,jeans,jacket
16,17,53,11.403061521151749,sunny,afternoon,fall,casual,shirts,trousers,jacket
16,16,63,10.730697338761502,clear,morning,fall,work,tops,trousers,jacket
24,23,65,1.5943870025279854,sunny,afternoon,fall,work,kurtas,trousers,jacket
20,22,72,13.297453547773296,foggy,morning,fall,casual,shirts,jeans,jacket
15,17,76,2.99484504376138,foggy,morning,fall,casual,shirts,trousers,jacket
24,23,36,2.8582235198956605,sunny,evening,fall,casual,shirts,capris,jacket
16,18,68,11.465234452815272,foggy,morning,fall,casual,tops,trousers,jacket
21,23,50,13.057980635559009,foggy,night,fall,casual,shirts,trousers,jacket
22,21,81,4.6090573571618965,sunny,morning,fall,party,tops,trousers,jacket
20,21,77,7.909998862228257,cloudy,afternoon,fall,party,tops,trousers,jacket
19,17,70,14.419256610083995,clear,night,fall,casual,kurtas,capris,jacket
24,24,59,13.855768633649443,cloudy,morning,fall,party,kurtas,leggings,jacket
22,20,52,14.503433666611933,foggy,night,fall,party,shirts,trousers,jacket
23,25,69,9.442646504139706,cloudy,morning,fall,work,shirts,jeans,jacket
15,14,76,4.08904864262195,sunny,afternoon,fall,work,shirts,trousers,jacket
22,24,60,5.619380524466326,clear,evening,fall,casual,shirts,leggings,jacket
21,20,74,10.920601134351815,cloudy,evening,fall,work,kurtas,trousers,jacket
16,14,37,8.684990867988608,sunny,morning,fall,casual,kurtas,trousers,jacket
15,14,42,4.494592569323477,cloudy,evening,fall,party,shirts,jeans,jacket
17,17,51,5.706392668860029,cloudy,morning,fall,casual,kurtas,trousers,jacket
23,24,40,7.825614737784749,cloudy,afternoon,fall,casual,tops,jeans,jacket
18,19,39,11.709963323401642,foggy,afternoon,fall,casual,tops,jeans,jacket
21,22,54,10.769525276024149,foggy,evening,fall,work,kurtas,jeans,jacket
17,17,83,10.441093139750702,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
19,18,87,9.409792331577854,sunny,night,fall,work,shirts,trousers,jacket
17,16,39,12.450013831238222,sunny,evening,fall,casual,shirts,capris,jacket
19,17,77,7.205930907287545,cloudy,evening,fall,work,shirts,trousers,jacket
24,24,36,8.279311101509853,sunny,night,fall,casual,shirts,trousers,jacket
15,13,60,9.452248861222854,foggy,night,fall,party,shirts,jeans,jacket
18,19,56,11.266091653077432,cloudy,morning,fall,party,shirts,leggings,jacket
16,14,89,11.525329302541945,sunny,afternoon,fall,party,shirts,jeans,jacket
23,23,83,7.236277097388246,foggy,evening,fall,work,tops,trousers,jacket
16,16,37,5.466358844220253,foggy,evening,fall,casual,shirts,trousers,jacket
19,18,52,9.503117712857689,sunny,afternoon,fall,casual,tops,jeans,jacket
15,16,83,8.097626918288091,clear,afternoon,fall,casual,shirts,leggings,jacket
24,22,52,4.752770117745331,foggy,night,fall,casual,shirts,jeans,jacket
15,17,50,11.64230108925751,cloudy,night,fall,casual,shirts,trousers,jacket
20,21,48,6.903446594935152,clear,morning,fall,work,tops,trousers,jacket
24,26,86,7.755248421457442,foggy,evening,fall,party,shirts,trousers,jacket
19,17,89,3.8473473209863567,sunny,afternoon,fall,party,kurtas,leggings,jacket
19,19,81,5.026920626881289,cloudy,morning,fall,work,shirts,trousers,jacket
21,22,76,8.431601307814535,foggy,evening,fall,casual,shirts,trousers,jacket
17,17,84,9.907770539195178,cloudy,evening,fall,party,shirts,jeans,jacket
17,19,39,3.3257949794910795,foggy,afternoon,fall,work,tops,trousers,jacket
15,13,70,8.748584013860778,foggy,evening,fall,work,kurtas,trousers,jacket
20,22,84,1.3203732588535573,foggy,night,fall,casual,kurtas,jeans,jacket
19,17,54,6.922978526785333,foggy,afternoon,fall,work,kurtas,jeans,jacket
15,13,66,12.668162704897549,foggy,evening,fall,work,kurtas,jeans,jacket
22,23,49,14.449723907548105,sunny,afternoon,fall,work,kurtas,trousers,jacket
21,20,56,2.816006348663188,sunny,afternoon,fall,party,kurtas,trousers,jacket
23,22,52,3.7655305017030707,sunny,evening,fall,party,kurtas,trousers,jacket
15,15,63,1.6885982965269515,clear,afternoon,fall,party,kurtas,trousers,jacket
21,23,85,10.99559772079822,sunny,afternoon,fall,casual,shirts,leggings,jacket
21,20,69,7.057147119102299,sunny,evening,fall,party,shirts,jeans,jacket
18,17,85,9.778923836832996,clear,afternoon,fall,work,kurtas,leggings,jacket
19,17,84,6.456744518693608,clear,morning,fall,casual,shirts,jeans,jacket
22,22,42,7.150023937048915,clear,night,fall,party,kurtas,jeans,jacket
15,16,69,5.230530682599779,cloudy,afternoon,fall,casual,kurtas,trousers,jacket
15,14,79,10.173321636321635,foggy,morning,fall,party,shirts,leggings,jacket
20,22,48,4.433839410859381,cloudy,evening,fall,work,shirts,jeans,jacket
19,17,47,12.586163255130606,clear,morning,fall,party,tops,jeans,jacket
24,24,68,12.442351623620086,sunny,morning,fall,casual,tops,trousers,jacket
15,14,57,6.103243167816041,clear,morning,fall,work,shirts,capris,jacket
16,18,83,14.735662829860836,sunny,morning,fall,party,shirts,leggings,jacket
19,21,57,13.72509551499647,sunny,morning,fall,casual,tops,jeans,jacket
16,16,85,10.971839824777748,sunny,morning,fall,party,shirts,trousers,jacket
19,20,76,8.43693812998202,foggy,night,fall,casual,shirts,trousers,jacket
17,18,43,13.513513685645847,sunny,afternoon,fall,work,tops,jeans,jacket
24,22,45,7.656079127259097,clear,morning,fall,casual,tops,trousers,jacket
24,22,74,14.987315411588334,clear,morning,fall,work,kurtas,jeans,jacket
23,25,82,14.393617394744581,foggy,afternoon,fall,party,kurtas,trousers,jacket
16,18,54,8.384447324930235,sunny,evening,fall,work,kurtas,jeans,jacket
20,22,61,8.941092528959038,sunny,afternoon,fall,work,shirts,trousers,jacket
20,20,41,3.578549040402558,cloudy,evening,fall,casual,shirts,trousers,jacket
19,19,75,1.6227771428420426,foggy,night,fall,work,kurtas,trousers,jacket
21,19,43,13.0607185816145,sunny,evening,fall,casual,tops,trousers,jacket
16,17,42,9.754922591772493,foggy,morning,fall,casual,tops,capris,jacket
